expected_input,input,is_match
Rest a flat board against the left face at firm contact for 12 seconds. Rotate and repeat for each face-pair.,"Placing the warm stone beside the back face with moderate warmth for 5 seconds, then rotating and placing it beside the front face for 5 seconds, then beside the left face for 5 seconds, then the right face for 5 seconds, then the top face for 5 seconds, then the bottom face for 5 seconds — completing all 6 faces.",False
Drape a cloth over two adjacent edges near the left face for 15 seconds at gentle coverage. Then chime a bell three times near the left face.,"Ringing the bell gently near the left face, then the opposite right face, pausing 20 seconds between each ring, alternating between these two opposite faces for 5 full cycles.",False
Place the Veyru on a soft surface with the top face up at gentle contact. Let it rest undisturbed for 5 seconds.,"Placing the Veyru on a soft surface with the top face (TF) facing up, with gentle contact, and letting it rest undisturbed for 5 seconds.",True
Drape a cool cloth over the Veyru for 20 seconds. Remove the cloth and fan firm cool air across the left face and the opposite face for 20 seconds.,"Draping the cool cloth over the Veyru for 20 seconds, then removing it and using the hand fan at firm intensity directed at the Left face and its opposite (Right) face simultaneously for 20 seconds.",True
"Drape a cool cloth over the Veyru for 8 seconds. Remove and fan gentle cool air across all six faces for 8 seconds, starting from the right face.","Drape a cool cloth over the Veyru for 8 seconds. Remove and fan gentle cool air across all six faces for 8 seconds, starting from the right face.",True
"Chime a bell near the center of each face once at moderate tone, starting from the bottom face. Then place a warm stone beside the Veyru for 10 seconds.","Ring the bell once at moderate intensity at the center of each face in this order: bottom, then a side adjacent to bottom, then the next adjacent side, then the next, then the last side, finishing at the top. Then place the heated stone on the surface beside the Veyru (not touching it) for 10 seconds.",True
Drape a cool cloth over the Veyru for 15 seconds. Remove the cloth and fan gentle cool air across the front face and the opposite face for 15 seconds.,Drape a cool cloth over the Veyru for 15 seconds. Remove the cloth and fan gentle cool air across the front face and the opposite face for 15 seconds.,True
"Rotate the Veyru slowly over 15 seconds while sounding a steady tone at moderate volume near opposite faces, starting from the front face. After rotation, chime a bell once near each corner.","Rotating the Veyru while sounding a moderate tone near the front face and its opposite back face for 15 seconds, then ringing the bell near each corner of the Veyru in sequence.",True
Drape a cool cloth over the Veyru for 12 seconds. Remove the cloth and fan gentle cool air across the left face and the opposite face for 12 seconds.,"Drape the cloth over two adjacent edges of the Bottom face that meet at a corner, with firm pressure, for 12 seconds. Then ring the bell 3 times near the Bottom face.",False
Drape a folded cloth over the top face for 20 seconds at firm coverage. Then chime a bell near each edge of the top face twice.,C-fold T 20 Fm→B x2 ea ed T,False
Place the Veyru on a soft surface with the top face up at gentle contact. Let it rest undisturbed for 8 seconds.,"Placing the Veyru on the cloth (soft surface) with the top face pointing upward, with gentle contact between the Veyru and the cloth. Leaving it completely undisturbed for 8 seconds.",True
Drape a folded cloth over the front face for 15 seconds at gentle coverage. Then chime a bell near each edge of the front face twice.,"I drape the cloth over the Veyru for 20 seconds. Then I remove it and fan gentle cool air across all six faces for 20 seconds, starting from the top face.",False
"Sound a sustained firm tone near all six faces simultaneously for 20 seconds, starting from the left face. Let the tone fade naturally and wait for the hum to stabilize.","Striking the bell to produce a sustained firm tone and holding it centrally near the Veyru so the tone radiates simultaneously to all 6 faces at once, oriented toward the left face, for 20 seconds, then letting the tone fade naturally without cutting it, and waiting in silence for the hum response to settle.",True
Drape a folded cloth over the top face for 20 seconds at firm coverage. Then chime a bell near each edge of the top face twice.,Cloth folded top firm 20s.Bell each edge top x2.,False
"Chime a bell near two opposite faces, starting from the right face. Alternate the chime between the two faces — 5 seconds pause between chimes — for five cycles at firm tone.","Ring the bell firmly at the right face, pause 5 seconds, ring firmly at the opposite (left) face, pause 5 seconds. Repeat alternating right/left for 5 full cycles.",True
Drape a cool cloth over the Veyru for 12 seconds. Remove the cloth and fan firm cool air across the top face and the opposite face for 12 seconds.,"I ring the bell once at the center of each face, starting from the back, gently. Then I place the heated stone beside the Veyru for 8 seconds.",False
Rest a flat board against the left face at moderate contact for 20 seconds. Rotate and repeat for each face-pair.,"Board left face moderate 20s, rotate each pair.",False
"At each corner of the front face, chime a bell briefly at gentle tone, then warm the two edges meeting at that corner with a heated stone for 10 seconds.","I ring the bell gently once at the center of all six faces, starting from the back face, then hold the heated stone beside the Veyru for 8 seconds at gentle warmth.",False
"Warm each corner of the top face by holding a heated stone nearby for 10 seconds at gentle warmth, in sequence. Then trace each edge of the top face with a finger.","Sustained a gentle vocal hum/tone with my own voice across all 6 faces of the Veyru simultaneously for 20 seconds, starting from the L (left) face, then let the tone fade naturally. Params: sustained voice tone all 6 20s gentle from L; let fade.",False
"At each corner of the back face, chime a bell briefly at moderate tone, then warm the two edges meeting at that corner with a heated stone for 5 seconds.","At each of the four corners of the back face: chime the bell briefly at moderate tone, then press the heated stone against the two edges meeting at that corner, warming them for 5 seconds. Repeat for all four corners of the back face.",True
"Drape a cool cloth over the Veyru for 20 seconds. Remove and fan gentle cool air across all six faces for 20 seconds, starting from the top face.","I drape the cloth over the Veyru for 20 seconds. Then I remove it and fan gentle cool air across all six faces for 20 seconds, starting from the top face.",True
Rest a flat board against the back face at gentle contact for 5 seconds. Rotate and repeat for each face-pair.,Rest a flat board against the back face at gentle contact for 5 seconds. Rotate and repeat for each face-pair.,True
"Warm each corner of the bottom face by holding a heated stone nearby for 10 seconds at moderate warmth, in sequence. Then trace each edge of the bottom face with a finger.",I warm the bottom-face corners in sequence with the heated stone for 10 seconds at a moderate warmth. Then I trace the bottom-face edges.,False
"Chime a bell near two opposite faces, starting from the bottom face. Alternate the chime between the two faces — 8 seconds pause between chimes — for five cycles at firm tone.","Chiming the bell near the bottom face, then pausing 8 seconds, then chiming near the top face (opposite face), pausing 8 seconds — alternating between bottom and top faces for 5 full cycles at a firm tone.",True
Rest a flat board against the top face at gentle contact for 5 seconds. Rotate and repeat for each face-pair.,"Placing the flat board gently against the top face for 5 seconds, then rotating the Veyru so the bottom face is up with board gently for 5 seconds, then front face up for 5 seconds, then back face up for 5 seconds, then left face up for 5 seconds, then right face up for 5 seconds — working through all 3 face pairs gently.",False
Drape a cool cloth over the Veyru for 12 seconds. Remove the cloth and fan firm cool air across the left face and the opposite face for 12 seconds.,"Drape cloth over the entire Veyru for 12 seconds. Remove cloth, then use the hand fan to blow firm cool air across left and right faces for 12 seconds.",False
"Chime a bell near two opposite faces, starting from the front face. Alternate the chime between the two faces — 15 seconds pause between chimes — for five cycles at moderate tone.","Chiming the bell at moderate intensity near the front face, then pausing 15 seconds, then chiming near the back face (opposite), then pausing 15 seconds — alternating between front and back for 5 complete cycles.",True
"Illuminate the bottom face with a dim lamp and the opposite face with a bright lamp simultaneously at gentle brightness for 10 seconds, without moving the lamps.","Positioning the lamp so it simultaneously shines gently on both the bottom face and the opposite top face at the same time, holding completely still for 10 seconds.",False
"Chime a bell near two opposite faces, starting from the top face. Alternate the chime between the two faces — 20 seconds pause between chimes — for five cycles at firm tone.","I ring the bell near the top face and its opposite face in alternating order at a firm tone, pausing 20 seconds between each ring, for 5 cycles.",True
